DateTime,GMT Offset,NI Generation,NI Demand,NI Wind Availability,NI Wind Generation,IE Generation,IE Demand,IE Wind Availability,IE Wind Generation,SNSP
25/04/2017 02:00,1,992.783,623.751,458.47,417.193,2596.23,2464.05,1401.88,1282.4,45.3%
25/04/2017 02:15,1,966.17,627.119,434.522,403.154,2615.4,2452.8,1465.38,1331.26,46.4%
25/04/2017 02:30,1,969.759,620.85,431.409,401.11,2576.59,2424.5,1407.78,1278.43,45.4%
25/04/2017 02:45,1,966.988,614.96,444.934,409.785,2561.12,2411.66,1371.68,1294.78,46.3%
25/04/2017 03:00,1,952.629,609.63,434.005,381.542,2574.13,2403.33,1339.5,1280.75,45.1%
25/04/2017 03:15,1,936.336,608.323,403.506,357.931,2589.72,2398.18,1316.75,1274.2,44.3%
25/04/2017 03:30,1,948.009,611.151,398.008,386.499,2556.14,2373.39,1300.54,1260.64,45.0%
25/04/2017 03:45,1,939.002,611.063,377.328,369.096,2547.38,2356.57,1270.78,1232.19,44.0%
25/04/2017 04:00,1,933.349,616.648,364.388,356.184,2558.58,2357.94,1273.68,1230.09,43.5%
25/04/2017 04:15,1,927.083,622.272,361.516,356.457,2605.37,2392.8,1321.46,1280.57,44.4%
25/04/2017 04:30,1,964.798,637.279,413.212,407.166,2572.19,2383.2,1291.25,1258.63,45.1%
25/04/2017 04:45,1,978.602,643.899,415.73,411.137,2566.13,2385.94,1255.59,1226.7,44.2%
25/04/2017 05:00,1,996.305,664.466,420.667,415.276,2590.44,2411.54,1235.51,1203.15,43.2%
25/04/2017 05:15,1,971.348,664.933,410.095,405.744,2603.7,2418.42,1215.22,1181.43,42.5%
25/04/2017 05:30,1,946.172,664.604,393.047,386.124,2586.6,2441.18,1208.2,1173.24,42.3%
25/04/2017 05:45,1,945.17,661.443,395.709,387.017,2600.44,2462.13,1224.63,1193.51,42.7%
25/04/2017 06:00,1,930.481,697.067,380.641,375.45,2595.43,2520.2,1228.51,1197.1,42.8%
25/04/2017 06:15,1,939.421,726.367,386.769,381.693,2595.38,2593.43,1193.9,1158.04,41.8%
25/04/2017 06:30,1,939.467,769.988,388.726,383.805,2772.98,2726.32,1223.66,1188.07,40.7%
25/04/2017 06:45,1,919.614,819.866,361.52,353.913,2979.53,2863.25,1184.15,1152.1,37.2%
25/04/2017 07:00,1,933.315,892.786,291.346,285.81,3224.81,3078.82,1209.54,1174.45,33.8%
25/04/2017 07:15,1,1017.967,946.74,262.761,256.111,3349.29,3238.71,1222.88,1183.26,31.8%
25/04/2017 07:30,1,1033.305,986.925,239.143,235.844,3511.27,3379.63,1200.28,1157.96,29.6%
25/04/2017 07:45,1,1006.989,1014.502,247.347,244.648,3538.25,3492,1176.26,1137.93,29.3%
25/04/2017 08:00,1,978.374,1040.198,264.714,248.109,3569.49,3583.17,1192.96,1156.15,30.0%
25/04/2017 08:15,1,959.459,1053.674,252.998,235.011,3602.85,3627.51,1148.94,1120.16,29.5%
25/04/2017 08:30,1,940.366,1069.895,255.7,244.408,3534.34,3644.71,1109.01,1082.19,31.1%
25/04/2017 08:45,1,972.193,1071.075,303.142,293.139,3496.34,3652.51,1162.59,1136.08,33.4%
25/04/2017 09:00,1,969.168,1076.263,354.195,342.874,3580.43,3701.02,1312.48,1277.22,36.3%
25/04/2017 09:15,1,991.931,1079.962,393.355,377.466,3558.1,3698.33,1357.3,1323.72,37.9%
25/04/2017 09:30,1,997.922,1068.632,401.851,379.971,3554.89,3698.48,1384.96,1347.39,38.3%
25/04/2017 09:45,1,969.104,1066.597,398.406,378.602,3556.46,3700.53,1462.44,1426.26,40.5%
25/04/2017 10:00,1,950.155,1076.253,418.727,417.164,3490.96,3682.75,1518.84,1490.64,44.3%
25/04/2017 10:15,1,982.275,1052.189,451.494,440.418,3423.37,3673.75,1542.63,1511.28,45.5%
25/04/2017 10:30,1,994.312,1044.103,460.385,450.237,3412.42,3682.06,1579.29,1539.2,46.3%
25/04/2017 10:45,1,1041.897,1037.987,515.706,502.55,3356.06,3677.08,1597.21,1561.24,47.9%
25/04/2017 11:00,1,1065.39,1046.285,531.545,517.629,3319.44,3662.36,1616.18,1585.57,48.9%
25/04/2017 11:15,1,1073.733,1042.633,555.228,537.124,3310.99,3671.24,1662.27,1620.6,50.0%
25/04/2017 11:30,1,1097.967,1042.6,568.168,548.659,3283.93,3669.32,1554.47,1513.75,48.1%
25/04/2017 11:45,1,1074.127,1039.404,589.853,539.435,3317.19,3679.15,1577.52,1535.07,48.2%
25/04/2017 12:00,1,1067.185,1045.243,603.04,524.526,3318.75,3669.03,1523.03,1478.59,46.8%
25/04/2017 12:15,1,1052.474,1039.007,575.482,506.366,3338.1,3680.45,1579.88,1526.53,47.3%
25/04/2017 12:30,1,1048.757,1033.976,590.243,505.761,3349.99,3694.93,1571.22,1495.87,46.6%
25/04/2017 12:45,1,1059.002,1028.207,629.303,537.713,3322.27,3685.09,1636.5,1590.66,49.5%
25/04/2017 13:00,1,1067.96,1012.19,619.492,513.48,3266.15,3653.17,1609.92,1569.05,49.0%
25/04/2017 13:15,1,1035.21,987.366,607.401,476.217,3248.05,3627.89,1507.36,1472.38,46.6%
25/04/2017 13:30,1,1014.289,974.392,611.962,476.144,3233.18,3607.39,1511.63,1474.68,47.0%
25/04/2017 13:45,1,987.36,962.797,578.202,448.855,3213.45,3572.41,1538.7,1501.27,47.5%
25/04/2017 14:00,1,1007.553,963.728,593.003,462.09,3283.15,3599.4,1546.47,1501.73,46.2%
25/04/2017 14:15,1,1029.859,966.446,584.583,474.555,3302.24,3598.7,1566.67,1494.53,45.5%
25/04/2017 14:30,1,1021.199,967.715,555.518,479.124,3288.03,3568.85,1604.5,1511.24,46.2%
25/04/2017 14:45,1,1031.561,967.268,569.398,488.452,3287.03,3578.41,1719.43,1648.23,49.3%
25/04/2017 15:00,1,1006.008,959.885,560.544,483.568,3320.01,3596.66,1827.93,1766.59,51.6%
25/04/2017 15:15,1,1074.611,963.432,584.602,493.894,3271.37,3614.67,1559.28,1507.99,46.0%
25/04/2017 15:30,1,1061.305,975.702,604.517,508.425,3285.06,3602.05,1507.45,1458.65,45.3%
25/04/2017 15:45,1,1079.728,989.608,619.452,529.687,3312.99,3640.61,1489.57,1437.7,44.9%
25/04/2017 16:00,1,1049.921,1005.213,586.429,512.722,3342.68,3666.17,1556,1501.2,46.4%
25/04/2017 16:15,1,1059.673,1022.686,601.979,523.213,3372.65,3695.04,1629.83,1564.44,47.6%
25/04/2017 16:30,1,1038.509,1054.004,555.338,492.003,3402.38,3713.41,1666.36,1594.05,48.0%
25/04/2017 16:45,1,1062.414,1077.758,588.695,534.947,3418.97,3734.71,1652.47,1593.99,48.4%
25/04/2017 17:00,1,1056.064,1090.318,588.209,532.759,3475.83,3767.59,1690.06,1632.12,48.6%
25/04/2017 17:15,1,1091.957,1102.36,594.611,541.625,3451.01,3767.82,1552.7,1488.9,45.8%
25/04/2017 17:30,1,1100.773,1095.975,581.29,549.429,3436.05,3768.83,1443.52,1388.74,44.0%
25/04/2017 17:45,1,1117.355,1088.801,580.173,569.446,3435.43,3774.11,1452.16,1386.25,44.1%
25/04/2017 18:00,1,1100.753,1062.451,569.931,560.421,3468.11,3728.65,1430.68,1374.74,42.5%
25/04/2017 18:15,1,1087.964,1045.234,590.421,573.272,3436.92,3694.39,1542.62,1478.39,45.3%
25/04/2017 18:30,1,1095.716,1028.701,554.64,548.067,3369.36,3631.62,1495.69,1444.9,44.4%
25/04/2017 18:45,1,1074.56,1024.425,536.417,524.753,3377.85,3615.4,1519.77,1462.42,44.3%
25/04/2017 19:00,1,1089.305,1007.603,546.667,537.225,3370.17,3559.21,1503.34,1445.53,43.3%
25/04/2017 19:15,1,1058.89,994.27,517.477,507.074,3357.14,3508.94,1491.59,1432.04,42.5%
25/04/2017 19:30,1,1053.641,986.297,490.422,480.445,3352.36,3462.42,1337.26,1286.24,38.6%
25/04/2017 19:45,1,1016.739,991.499,476.42,467.076,3391.18,3447.74,1361,1307.64,38.8%
25/04/2017 20:00,1,1027.442,993.099,457.189,447.575,3437.69,3436.65,1256.22,1220,36.0%
25/04/2017 20:15,1,1002.828,996.219,397.845,391.715,3460.99,3410.02,1185.51,1151.59,33.3%
25/04/2017 20:30,1,958.471,1020.503,376.574,371.328,3497.9,3449.62,1207.13,1174.7,33.4%
25/04/2017 20:45,1,959.887,1034.224,362.113,356.597,3519.13,3492.29,1159.15,1127,32.1%
25/04/2017 21:00,1,984.812,1071.664,376.503,370.607,3511.06,3556.74,1088.2,1049.03,31.5%
25/04/2017 21:15,1,1007.969,1080.23,357.91,351.211,3511.26,3572.83,1080.97,1034.4,30.6%
25/04/2017 21:30,1,982.925,1066.406,327.948,321.844,3434.77,3532.62,1056.77,1007.83,30.8%
25/04/2017 21:45,1,963.183,1050.875,341.169,332.991,3381.82,3494.49,1101.32,1058.32,32.9%
25/04/2017 22:00,1,879.541,1017.083,256.078,250.904,3274.23,3392.73,1110.29,1065.35,33.5%
25/04/2017 22:15,1,839.847,978.568,261.497,248.376,3139.32,3285.45,1111.67,1065.38,35.2%
25/04/2017 22:30,1,888.556,932.142,280.434,272.601,3004.19,3142.52,985.7,939.23,31.8%
25/04/2017 22:45,1,912.903,896.155,278.322,272.105,3019.46,3047.61,966.38,920.33,29.2%
25/04/2017 23:00,1,922.851,846.939,259.802,253.013,3056.09,2956.93,975.01,931.41,28.6%
25/04/2017 23:15,1,970.772,812.5,275.984,266.499,3037.83,2869.14,965.65,917.77,28.3%
25/04/2017 23:30,1,996.959,786.575,293.675,285.091,2997.04,2772.72,929.18,877.74,27.9%
25/04/2017 23:45,1,970.415,755.812,283.439,275.872,2936.88,2719.09,924.88,880.62,28.4%
26/04/2017 00:00,1,968.552,730.053,254.522,248.19,2926.74,2734.39,930.67,882.15,27.8%
26/04/2017 00:15,1,946.377,712.146,215.259,208.699,2917.56,2723.45,882.83,841.43,26.0%
26/04/2017 00:30,1,922.985,691.734,192.795,187.692,2880.34,2682.82,855.93,810.66,25.1%
26/04/2017 00:45,1,900.258,676.873,175.422,168.399,2832.88,2627.78,815.3,773,24.1%
26/04/2017 01:00,1,927.46,676.663,212.577,206.497,2771.87,2595.9,822.07,780.18,25.4%
26/04/2017 01:15,1,912.454,670.265,173.929,169.317,2752.89,2567.5,795.66,754.53,24.0%
26/04/2017 01:30,1,900.174,663.638,147.97,143.871,2732.25,2542.67,767.3,722.17,22.7%
26/04/2017 01:45,1,900.203,664.598,154.701,150.589,2699.67,2508.72,737.21,699.86,22.5%
26/04/2017 02:00,1,893.321,684.137,143.212,139.007,2710.28,2492.56,743.63,704.13,22.3%
26/04/2017 02:15,1,885.998,689.081,140.845,136.626,2709.32,2478.99,727.65,686.19,21.8%
26/04/2017 02:30,1,885.516,683.567,138.451,133.815,2671.25,2446.82,679.75,642.9,20.8%
26/04/2017 02:45,1,884.838,675.322,136.174,131.999,2658.92,2442.18,668.27,629.54,20.4%
26/04/2017 03:00,1,871.622,673.841,130.777,126.191,2662.95,2434.83,688.31,650.09,20.9%
26/04/2017 03:15,1,854.034,667.386,129.027,124.17,2671.54,2431.39,735.05,705.84,22.4%
26/04/2017 03:30,1,874.419,663.024,146.826,142.816,2624.82,2408.85,699.42,664.52,21.9%
26/04/2017 03:45,1,909.287,658.879,148.146,141.481,2564.56,2391.04,627.71,597.56,20.2%
26/04/2017 04:00,1,922.296,657.734,141.614,136.763,2554.69,2395.76,602.88,575.02,19.4%
26/04/2017 04:15,1,945.625,658.922,141.472,137.727,2531.65,2394.86,584.77,553.99,18.8%
26/04/2017 04:30,1,978.326,666.974,163.6,158.777,2512.55,2400.07,581.6,551.07,19.3%
26/04/2017 04:45,1,994.077,665.616,167.093,159.818,2504.24,2411.13,591.45,556.98,19.4%
26/04/2017 05:00,1,987.9,677.416,154.282,148.554,2551.36,2441.91,575.37,545.51,18.6%
26/04/2017 05:15,1,966.588,684.755,150.566,144.458,2597.76,2459.05,570.15,540.39,18.2%
26/04/2017 05:30,1,962.284,683.834,131.385,125.954,2615.79,2473.34,551.32,523.6,17.2%
26/04/2017 05:45,1,942.678,689.073,93.913,89.075,2683.24,2517.91,541.91,519.36,15.9%
26/04/2017 06:00,1,947.337,728.544,88.447,82.826,2799.24,2599.45,511.04,493.08,14.6%
26/04/2017 06:15,1,1011.941,765.073,74.425,69.632,2836.87,2667.01,502.13,482.97,13.7%
26/04/2017 06:30,1,1096.925,817.271,58.739,54.804,2896.39,2762.55,498.24,475.26,12.6%
26/04/2017 06:45,1,1129.689,872.865,59.256,55.471,3053.32,2904.98,503.21,484.03,12.3%
26/04/2017 07:00,1,1159.833,949.216,58.99,54.865,3127.48,3115.02,478.83,458.23,11.4%
26/04/2017 07:15,1,1167.613,1007.602,59.378,54.125,3167.31,3277.57,443.01,423.65,10.5%
26/04/2017 07:30,1,1162.208,1049.959,74.28,70.49,3253.89,3407.58,410.84,389.08,9.9%
26/04/2017 07:45,1,1164.789,1083.21,78.664,74.615,3312.6,3512.17,390.61,370.01,10.5%
26/04/2017 08:00,1,1182.197,1123.973,74.114,70.744,3348.11,3608.06,370.73,347.92,11.3%
26/04/2017 08:15,1,1182.481,1132.932,77.778,73.275,3398.3,3647.4,375.61,351.78,11.3%
26/04/2017 08:30,1,1168.878,1141.387,73.662,69.652,3375.27,3651.5,354.46,330.94,11.8%
26/04/2017 08:45,1,1159.34,1149.145,75.228,70.381,3381.51,3659.94,341.45,320,11.8%
26/04/2017 09:00,1,1130.577,1158.187,69.749,63.85,3402.09,3679.48,355.12,329.8,12.5%
26/04/2017 09:15,1,1102.743,1165.957,65.336,60.122,3443.45,3691.17,361.13,335.14,12.7%
26/04/2017 09:30,1,1096.54,1172.716,63.577,58.385,3458.44,3693.92,372.86,349.39,12.9%
26/04/2017 09:45,1,1094.848,1174.865,63.002,58.323,3456.68,3688.18,399.77,370.04,13.4%
26/04/2017 10:00,1,1084.825,1172.676,57.329,52.614,3441.69,3669.84,431.22,400.21,13.9%
26/04/2017 10:15,1,1086.11,1168.765,44.626,40.144,3426.94,3665.51,464.95,433.99,14.4%
26/04/2017 10:30,1,1086.69,1167.198,44.949,41.256,3424.92,3664.11,491.34,461.62,15.0%
26/04/2017 10:45,1,1046.977,1165.94,46.448,42.74,3453.53,3660.91,513.16,488.58,15.6%
26/04/2017 11:00,1,1061.1,1155.562,47.776,43.897,3427.65,3654.12,504.21,476.85,15.4%
26/04/2017 11:15,1,1061.358,1149.565,55.765,52.081,3422.68,3652.41,527.3,500.94,16.1%
26/04/2017 11:30,1,1051.041,1150.108,54.586,50.536,3424.56,3650.75,525.38,498.42,16.0%
26/04/2017 11:45,1,1059.194,1150.681,47.098,42.444,3427.62,3656.27,504.05,476.28,15.4%
26/04/2017 12:00,1,1056.989,1156.27,41.551,37.085,3447.94,3667.5,481.67,460.64,14.9%
26/04/2017 12:15,1,1051.211,1154.612,44.145,40.435,3468.52,3677.75,470.06,444.87,14.6%
26/04/2017 12:30,1,1049.55,1149.943,48.5,43.621,3460.94,3675.99,442.27,412.72,14.0%
26/04/2017 12:45,1,1054.19,1143.058,48.96,43.497,3443.79,3675.88,416.67,391,13.6%
26/04/2017 13:00,1,1068.05,1134.017,54.871,49.128,3398.09,3655.46,400.63,378.45,13.6%
26/04/2017 13:15,1,1046.328,1118.477,48.922,43.556,3356.6,3603.74,388.69,366.35,13.4%
26/04/2017 13:30,1,1062.538,1107.791,50.612,45.967,3291.18,3568.24,358.15,330.85,12.8%
26/04/2017 13:45,1,1052.131,1106.808,46.534,41.746,3290.25,3555.13,357.37,325.51,12.7%
26/04/2017 14:00,1,1046.336,1106.438,55.53,50.348,3318.65,3578.24,366.1,337.79,13.0%
26/04/2017 14:15,1,1035.572,1107.384,52.133,47.577,3339.19,3588.41,377,364.27,13.5%
26/04/2017 14:30,1,1056.558,1106.463,64.968,59.834,3326.49,3597.49,359.09,343.96,13.3%
26/04/2017 14:45,1,1032.445,1098.004,42.152,36.795,3340.5,3598.84,350.38,328.02,12.5%
26/04/2017 15:00,1,1005.459,1095.128,39.282,34.229,3366.76,3599.07,325.52,304.79,12.0%
26/04/2017 15:15,1,1007.001,1095.652,54.06,48.616,3377.99,3616.69,372.15,337.17,12.9%
26/04/2017 15:30,1,997.611,1100.708,49.414,44.363,3395.06,3619.83,377.93,353.62,13.2%
26/04/2017 15:45,1,1000.332,1108.757,51.284,46.241,3415.41,3631.58,381.82,363.79,13.4%
26/04/2017 16:00,1,1020.112,1122.457,64.164,60.026,3421.41,3647.39,349.8,334.4,13.0%
26/04/2017 16:15,1,1036.926,1142.433,79.422,74.597,3448.9,3664.6,349.44,327.55,13.0%
26/04/2017 16:30,1,1040.169,1168.258,79.069,73.889,3507.45,3696.42,366.65,344.13,13.2%
26/04/2017 16:45,1,1038.711,1191.418,86.872,81.341,3572.3,3733.82,377.27,364.36,13.6%
26/04/2017 17:00,1,1051.399,1205.752,92.036,86.305,3595.34,3755.5,354.29,344.3,13.2%
26/04/2017 17:15,1,1058.971,1212.91,88.919,84.167,3631.14,3789.13,353.03,346.26,13.0%
26/04/2017 17:30,1,1072.008,1193.866,99.966,94.039,3611.14,3802.44,354.07,345.17,13.2%
26/04/2017 17:45,1,1084.998,1175.962,104.12,98.093,3565.08,3789.95,326,315.83,12.8%
26/04/2017 18:00,1,1055.289,1160.819,108.716,102.822,3539.19,3750.47,312.97,303.46,12.8%
26/04/2017 18:15,1,1038.878,1135.688,114.607,107.881,3505.91,3725.24,356.73,339.11,13.7%
26/04/2017 18:30,1,1033.689,1113.387,113.466,107.771,3450.53,3683.19,351.97,334.51,13.8%
26/04/2017 18:45,1,1022.111,1098.04,103.238,98.076,3422.53,3644.23,322.99,313.63,13.1%
26/04/2017 19:00,1,1028.537,1085.923,103.998,98.055,3418.23,3597.21,303.71,294.49,11.6%
26/04/2017 19:15,1,1023.418,1077.861,100.403,94.157,3385.42,3563.98,304.26,295.54,11.7%
26/04/2017 19:30,1,1015.205,1080.446,85.501,80.187,3350.71,3548.32,288.5,279.17,11.7%
26/04/2017 19:45,1,1029.382,1074.915,79.935,74.329,3345.2,3534.47,289.33,276.21,11.0%
26/04/2017 20:00,1,1092.968,1072.677,65.573,61.209,3341.15,3522.03,286.09,271.47,9.1%
26/04/2017 20:15,1,1097.315,1075.473,54.419,49.885,3330.03,3512.89,282.12,267.43,8.8%
26/04/2017 20:30,1,1085.54,1079.589,57.492,52.895,3314.24,3543.6,284.49,270.17,10.2%
26/04/2017 20:45,1,1065.484,1095.167,60.006,55.469,3352.06,3588.03,279.65,265.33,10.9%
26/04/2017 21:00,1,1046.619,1120.424,51.809,48.069,3424.24,3643.85,292.07,279.1,11.4%
26/04/2017 21:15,1,1043.006,1133.8,50.929,46.633,3443.53,3649.81,293.45,280.24,11.5%
26/04/2017 21:30,1,1031.744,1119.193,57.647,53.158,3399.62,3609.89,296.81,284.27,11.8%
26/04/2017 21:45,1,994.504,1096.079,61.23,56.753,3337.7,3532.85,306.16,292,12.3%
26/04/2017 22:00,1,976.352,1068.229,60.743,56.456,3230.22,3435.13,293.66,279.4,12.4%
26/04/2017 22:15,1,909.061,1026.655,60.25,55.986,3151.27,3330.88,277.52,266.07,12.5%
26/04/2017 22:30,1,840.18,981.424,59.617,55.931,3065.02,3220.7,266.1,255.45,12.7%
26/04/2017 22:45,1,838.813,942.413,56.977,53.023,2951.29,3108.59,252.16,240.93,11.9%
26/04/2017 23:00,1,904.447,893.591,52.715,49.089,2856.83,3011.83,235.68,224.84,8.9%
26/04/2017 23:15,1,901.023,856.039,54.809,50.338,2769.97,2917.46,250.73,226.44,8.9%
26/04/2017 23:30,1,941.057,826.145,57.47,53.339,2826.49,2837.87,239.33,226.52,7.3%
26/04/2017 23:45,1,971.679,787.041,59.812,56.353,2885.72,2778.85,253.29,239.43,7.3%
27/04/2017 00:00,1,1052.219,759.978,66.455,61.755,2879.49,2788.15,248.75,234.84,7.2%
27/04/2017 00:15,1,1083.726,740.238,73.737,69.481,2835.42,2761.88,240.85,227.64,7.2%
27/04/2017 00:30,1,1082.29,718.707,72.709,67.954,2780.52,2715.34,232.42,219.1,7.1%
27/04/2017 00:45,1,1080.159,701.064,65.009,60.742,2718.46,2669.07,244.62,230.32,7.3%
27/04/2017 01:00,1,1083.301,690.937,57.313,53.526,2668.01,2633.19,250.47,218.96,6.9%
27/04/2017 01:15,1,1078.097,684.42,48.059,44.24,2630.94,2599.24,223.51,207.66,6.4%
27/04/2017 01:30,1,1061.827,674.816,42.96,39.508,2601.93,2562.75,216.23,201.98,6.3%
27/04/2017 01:45,1,1053.265,668.43,48.127,44.798,2574.79,2533.17,208.29,195.67,6.3%
27/04/2017 02:00,1,1051.043,685.02,57.107,52.712,2565.01,2504.5,212.24,194.34,6.5%
27/04/2017 02:15,1,1039.48,686.404,71.105,66.082,2557.44,2483.62,221.15,206.28,7.2%
27/04/2017 02:30,1,1030.568,680.857,74.327,69.749,2536.29,2459.45,224.78,209.39,7.4%
27/04/2017 02:45,1,1031.515,675.639,72.423,67.597,2507.97,2436.41,217.85,202.69,7.2%
27/04/2017 03:00,1,1047.939,676.279,78.116,74.204,2480.34,2425.28,218.81,204.06,7.5%
27/04/2017 03:15,1,1055.793,672.47,98.794,93.494,2451.67,2410.03,222.09,207.7,8.1%
27/04/2017 03:30,1,1035.69,662.988,79.715,74.747,2454.17,2402.06,227.64,212.69,7.8%
27/04/2017 03:45,1,1042.793,658.434,85.539,80.739,2441.37,2401.26,261.27,245.51,8.9%
27/04/2017 04:00,1,1048.822,655.063,88.024,83.414,2432.12,2402.52,273.73,257.08,9.3%
27/04/2017 04:15,1,1049.584,652.61,94.497,89.967,2433.99,2407.94,290.58,272.47,9.9%
27/04/2017 04:30,1,1060.402,658.328,117.337,111.016,2432.94,2412.77,310.68,294.56,11.0%
27/04/2017 04:45,1,1061.806,664.661,110.089,105.025,2442.55,2417.44,321.37,304.48,11.1%
27/04/2017 05:00,1,1068.063,678.534,105.724,100.583,2475.19,2444.13,327.62,313.25,11.1%
27/04/2017 05:15,1,1091.841,680.352,132.257,127.6,2470.88,2462.53,334.13,316.37,11.8%
27/04/2017 05:30,1,1110.67,675.275,158.617,154.705,2476.51,2492.55,346.82,329.23,12.8%
27/04/2017 05:45,1,1095.249,685.301,151.816,146.989,2516.8,2508.91,374.27,353.65,13.1%
27/04/2017 06:00,1,1104.02,721.224,153.581,148.599,2611.88,2577.19,361.66,344.26,12.6%
27/04/2017 06:15,1,1127.478,748.962,161.708,154.587,2689.05,2653.08,361.33,343.2,12.4%
27/04/2017 06:30,1,1159.325,788.303,188.002,181.067,2782.1,2757.78,355.89,337.46,12.5%
27/04/2017 06:45,1,1160.577,835.566,190.029,183.052,2834.46,2903.03,385.99,366.5,13.1%
27/04/2017 07:00,1,1174.625,903.768,201.105,194.052,3038.82,3115.61,405.27,387.34,13.2%
27/04/2017 07:15,1,1183.019,962.306,224.418,217.628,3147.47,3294.53,444.66,424.95,14.2%
27/04/2017 07:30,1,1134.208,1005.941,217.233,209.879,3234.23,3420.77,438.98,419.01,13.8%
27/04/2017 07:45,1,1151.132,1035.942,223.582,218.648,3292.16,3526.43,402.1,381.32,13.9%
27/04/2017 08:00,1,1132.826,1067.931,252.136,244.32,3312.54,3626.21,365.17,343.46,15.9%
27/04/2017 08:15,1,1137.793,1081.929,254.833,246.408,3350.46,3676.72,378.22,357.62,16.3%
27/04/2017 08:30,1,1123.897,1081.47,240.699,232.576,3369.84,3679.62,403.95,385.57,16.6%
27/04/2017 08:45,1,1128.229,1084.615,251.266,243.314,3365.92,3675.19,404.2,387.42,16.8%
27/04/2017 09:00,1,1140.216,1093.474,283.959,275.875,3374.48,3686.45,412.94,387.83,17.4%
27/04/2017 09:15,1,1100.44,1097.826,306.505,297.196,3409.02,3696.13,470.94,448.03,19.3%
27/04/2017 09:30,1,1038.73,1100.333,287.364,278.668,3442.9,3698.29,500.32,478.09,20.2%
27/04/2017 09:45,1,1029.7,1101.492,277.754,272.218,3437.3,3681.97,496.61,476.59,20.1%
27/04/2017 10:00,1,1034.921,1092.333,297.147,289.415,3408.07,3668.75,543.85,521.03,21.5%
27/04/2017 10:15,1,1029.174,1088.986,292.888,284.669,3401.4,3655.2,569.14,543.85,21.9%
27/04/2017 10:30,1,998.917,1088.734,321.595,313.329,3432.84,3662.55,516.57,493.46,21.4%
27/04/2017 10:45,1,985.857,1088.82,360.962,350.506,3448.76,3669.1,500.21,479.71,21.9%
27/04/2017 11:00,1,954.753,1089.166,349.427,339.955,3490.05,3673.51,514.2,499.91,22.1%
27/04/2017 11:15,1,951.649,1084.533,364.413,354.245,3476.45,3667.36,557.33,542.56,23.3%
27/04/2017 11:30,1,923.941,1078.678,346.137,338.276,3511.28,3677.98,568.59,549.34,23.1%
27/04/2017 11:45,1,938.212,1083.059,369.214,360.492,3500.93,3674.89,613.09,585.19,24.3%
27/04/2017 12:00,1,942.693,1074.21,377.31,370.044,3493.28,3679.73,614.49,590.48,24.6%
27/04/2017 12:15,1,960.644,1071.954,399.706,392.646,3484.4,3690.77,658.73,632.18,25.9%
27/04/2017 12:30,1,951.001,1080.821,384.461,373.803,3517.38,3706.49,706.64,679.47,26.3%
27/04/2017 12:45,1,968.848,1072.698,410.8,398.108,3476.13,3692.69,702.67,677.6,26.9%
27/04/2017 13:00,1,939.32,1059.052,387.877,377.652,3485.1,3679.11,857.24,828.06,29.7%
27/04/2017 13:15,1,966.353,1043.984,409.49,396.487,3401.26,3640.26,850.08,819.31,30.3%
27/04/2017 13:30,1,1017.479,1043.322,445.275,437.647,3323.22,3613.68,915,880.59,32.6%
27/04/2017 13:45,1,1021.369,1029.491,436.905,426.306,3284.25,3592.87,915.29,883.43,32.7%
27/04/2017 14:00,1,1006.501,1023.677,413.08,404.432,3282.02,3582.45,884.89,854.49,31.7%
27/04/2017 14:15,1,1000.703,1024.471,423.505,413.453,3303.99,3595.93,997.11,956.22,33.9%
27/04/2017 14:30,1,992.462,1020.186,423.868,415.402,3318.19,3605,1050.44,1006.02,35.0%
27/04/2017 14:45,1,991.729,1026.898,416.248,406.915,3325.25,3604.16,1074.91,1031.12,35.3%
27/04/2017 15:00,1,997.536,1028.95,416.583,408.057,3345.79,3625.3,1074.72,1038.16,35.3%
27/04/2017 15:15,1,1002.987,1024.525,425.256,414.579,3345.09,3633.9,1056.28,1016.31,34.9%
27/04/2017 15:30,1,959.914,1036.065,378.146,368.342,3399.38,3634.29,1019.96,984.86,33.2%
27/04/2017 15:45,1,958.869,1051.272,385.768,377.683,3431.67,3651.42,1020.88,987.86,33.3%
27/04/2017 16:00,1,975.886,1063.706,399.089,389.067,3455.69,3677.76,1030.85,994.88,33.3%
27/04/2017 16:15,1,943.121,1089.208,375.88,365.849,3548.73,3709.82,993,960.14,31.8%
27/04/2017 16:30,1,937.416,1111.168,360.406,351.933,3578.59,3713.79,941.93,907.93,30.3%
27/04/2017 16:45,1,925.171,1131.732,354.988,346.49,3644.56,3745.93,937.78,904.9,29.8%
27/04/2017 17:00,1,895.663,1139.115,330.261,321.881,3698.51,3764.43,918.04,879.65,28.6%
27/04/2017 17:15,1,886.352,1143.401,294.148,287.355,3735.25,3787.66,848.2,813.43,26.5%
27/04/2017 17:30,1,889.814,1129.742,293.878,284.633,3728.1,3795.7,782.26,750.94,25.2%
27/04/2017 17:45,1,876.232,1118.486,281.292,272.683,3751.76,3814.87,789.64,758.93,25.0%
27/04/2017 18:00,1,859.904,1101.896,262.339,254.385,3748.46,3785.38,808.16,782.54,24.9%
27/04/2017 18:15,1,857.865,1093.338,237.798,230.694,3732.59,3769.32,755.02,728.17,23.4%
27/04/2017 18:30,1,928.845,1087.675,217.041,209.561,3685.86,3752.81,696.28,667.58,20.9%
